full_text,fold,label_1,label_2,label_3,majority_vote,tie_break,gold_label
"Οι επίγονοι των νεοναζί, που διασύρουν πρώτα τον ίδιο τον εθνικισμό, επανεμφανίστηκαν χθες αγκαλιά με αντικοινωνικούς παράφρονες. Ουδεμία σχέση έχουν με τον Δραγούμη, τον Γιαννόπουλο, τον Συκουτρή και το ελληνικό φως, όσοι καπηλεύονται ιερά και όσια ενάντια και στην Εκκλησία μας. https://t.co/6qOAjpNcmI",0,-1,-1,-1,-1,,-1
"Πάμε επιτέλους μπροστά! Πάμε να δώσουμε στα Πανεπιστήμιά μας το επίπεδο σπουδών που τους αξίζει, το ακαδημαϊκό περιβάλλον που τους αξίζει, τη θέση που τους αξίζει στο διεθνή ακαδημαϊκό χάρτη.",4,1,1,1,1,,1
Η κυβέρνηση δεν αναγνωρίζει ότι στη Βόρεια Ελλάδα θα είχαν σωθεί ζωές αν υπήρχαν περισσότερες ΜΕΘ. Πολύ φοβάμαι κατάρρευση και στην Αττική. #Βουλή  @AtticatTv  @AmaliaKatzou #Αττική https://t.co/PJTcKJkMxA,3,-1,-1,-1,-1,,-1
@Quantum_Alice @samtommy @ellinikilisi Μην πούμε για οφσορ !Κλαιμεεε,1,-1,-1,-1,-1,,-1
"Με τους εκπροσώπους Θανάση Σαρρή και Δημήτρη Στάικο της Περιφερειακής Ενότητας Θεσσαλονίκης &amp; Πανελλήνιας Ομοσπονδίας Ενώσεων Στρατιωτικών, συναντηθήκαμε και συζητήσαμε τα αιτήματα τους, κυρίως των υπαξιωματικών, προς την Κυβέρνηση. https://t.co/w4jpt1DX7N",1,1,0,0,0,,0
"Δυστυχώς το πρωί διαδηλώνουν, και το μεσημέρι καταγγέλλουν την αύξηση κρουσμάτων. https://t.co/lPC8nJoigY",0,-1,-1,-1,-1,,-1
Βουλευτές ΣΥΡΙΖΑ-ΠΣ: Ανάγκη μείωσης δημοτικών τελών στις μικρο-μεσαίες επιχειρήσεις https://t.co/4orgZuoovv,2,0,1,0,0,,0
"Άλλο ένα εγκλημα της ΝΔ: τα έδωσε όλα για να εκλέξει την νέα επίτροπο, πρώην υπουργό της Σουηδίας, Ίλβα Γιόχανσον, η οποία είναι «δικαιωματίστρια»,δεν δείχνει καμία ιδιαίτερη διάθεση να κατανοήσει τις ελληνικές ευαισθησίες.Η ΝΔ τα έδωσε όλα για να κερδίσει η κυρία. @ellinikilisi https://t.co/YlaKumgzVD",4,-1,-1,-1,-1,,-1
"Ο πρώην εκπρόσωπος τύπου της @antidiaploki, σήμερα βουλευτής της @neademokratia @kallianos, δεν είναι καθόλου ενήμερος για το περιεχόμενο του νομοσχεδίου για τα εργασιακά. Όπως και ο ίδιος λέει «βγάλτε από το μυαλό σας εργασιακή γαλέρα». Έφερε χειρότερα ο @K_Hatzidakis https://t.co/VTXPtXdoon",0,-1,-1,-1,-1,,-1
Επειδή τώρα θα αρχίσουν τις επόμενες θεωρίες ότι δεν έχω νοσήσει ιδού και το pcr test που βγήκε Δευτέρα προς Τρίτη ξημερώματα που βγήκα θετικός. Δυστυχώς τα τεστ δεν δείχνουν παρά μόνο εάν έχεις ιϊκό φορτίο εκείνη την συγκεκριμένη στιγμή και τίποτε άλλο. Το εμβόλιο η μόνη λύση https://t.co/APOGcRn7zA,4,-1,-1,1,-1,,-1
"Ερώτηση για τους λογιστές της Ξάνθης. Οι πιεστικές προθεσμίες, σε συνδυασμό με την παρούσα ιδιάζουσα συνθήκη της πανδημίας,  τους φέρνει αντιμέτωπους με ποικίλες δυσκολίες σε καθημερινή βάση.
@kinimallagis #Ξάνθη 
https://t.co/ex4qjUO9lh",1,-1,-1,-1,-1,,-1
"Πρωτεύουσα χώρας... με 4 εκατοστά χιόνι... χωρίς δρόμους, χωρίς ρεύμα, χωρίς νερό και θέρμανση! Ντροπή! #ΥΠΑΡΧΕΙΛΥΣΗ @ellinikilisi @velopky https://t.co/WuY8DdqCvT",2,-1,-1,-1,-1,,-1
"Ο Λίβυος υπηρεσιακός πρωθυπουργός Ντμπεϊμπά προσέβαλε την Ελλάδα, υπερασπιζόμενος το παράνομο τουρκολιβυκό μνημόνιο, ως δήθεν ευεργετικό για τα συμφέροντα του Λιβυκού λαού.  @ellinikilisi @gr_typ_el_lisi https://t.co/3PNfYcl9px",3,-1,-1,-1,-1,,-1
"""Αυτή την κρίσιμη ώρα, χρειάζεται ένα συνολικό σχέδιο αντιμετώπισης της πανδημίας και των καταστροφικών οικονομικών επιπτώσεων της""
Εμφάνιση στην εκπομπή @x2_action24.
Δείτε το video εδώ:
#kinima_allagis #pasok #me_nadia #nea_allagi https://t.co/K2qQXtgOj3",3,-1,0,0,0,,0
Αφήστε επιτέλους τον κόσμο να ζήσει!!! Μην επενδύετε στον φόβο και στον διχασμό! Έλληνες πρέπει να μείνουμε ενωμένοι! #ΟΧΙ_στον_διχασμο @ellinikilisi @velopky https://t.co/63wgyKIRhN,3,-1,-1,-1,-1,,-1
"Ντροπή, Λύπη και Αγανάκτηση από την έφεση του υπουργείου Προστασίας του Πολίτη και το περιεχόμενό της, κατά απόφασης η οποία δικαιώνει τον δημοσιογράφο Μανώλη Κυπραίο, που έμεινε ανάπηρος από αστυνομική αυθαιρεσία.",3,-1,-1,-1,-1,,-1
"Άρθρο μου στην εφημερίδα ""Τα Νέα"" https://t.co/45TSuOXBPk",1,0,0,0,0,,0
"Με την απόφαση #ΥΠΕΣ για τα τεκμήρια οικονομικής και κοινωνικής ένταξη αιτούντων ελληνική ιθαγένεια, γίνεται απαγορευτικό το δικαίωμα για αίτηση πολιτογράφησης. Για την κυβέρνηση #Μητσοτάκη το δικαίωμα πολιτογράφησης δεν πρέπει να υφίσταται
https://t.co/PqO5luL2gk",4,-1,-1,-1,-1,,-1
"Αυτή την ώρα στην Επιτροπή Θεσμών της Βουλής, όπου γίνεται η ακρόαση του προτεινόμενου ως προέδρου της Εθνικής Αρχής Προσβασιμότητας  καθηγητή Στεφανίδη. Για μένα, κι ελπίζω για όλους, η προστασία  δικαιωμάτων των αναπήρων αποτελεί το σημαντικότερο μέτρο πολιτισμού μιας κοινωνίας https://t.co/0OiH79FwjC",0,1,1,1,1,,1
"Ποιος σκοτώνει
την ανάταξη;

(Άρθρο στην εφημερίδα «ΤΑ ΝΕΑ», 24/04/2021)
https://t.co/XOLyOwEj72 https://t.co/ARQq4Zr9x6",3,-1,-1,0,-1,,-1
"ΠΑΓΚΟΣΜΙΑ ΗΜΕΡΑ ΝΟΣΗΛΕΥΤΩΝ 

Αν δεν είστε και εσείς μικροί Θεοί, τότε ποιοι είναι;

Σας ευχαριστούμε! https://t.co/86nIVIclIB",4,1,1,1,1,,1
"Νίκος Παπάζογλου (Θεσσαλονίκη, 20 Μαρτίου 1948 - 17 Απριλίου 2011).

https://t.co/FsO3tG5pny",0,0,0,0,0,,0
"Θ. Ξανθόπουλος στο Κόκκινο Θεσ/νίκης: Η κυβέρνηση δεν απάντησε στα κρίσιμα ερωτήματα που θέσαμε για την πορεία της πανδημίας-Συνεχίζει να πορεύεται χωρίς σχέδιο, τα βλέπει «όλα καλά».
https://t.co/hdsumY7gcR",0,-1,-1,-1,-1,,-1
"""O κ. #Μητσοτακης δε νοεί να ξεφύγει από τη γυάλα του. Είναι αποκλεισμένος από την πραγματικότητα. Δε θέλει να καταλάβει ότι, για να διορθώσει λάθη και παραλείψεις, πρέπει να τα παραδεχθεί πρώτα."" #Τσιπρας #Βουλη #vouli",1,-1,-1,-1,-1,,-1
Ο θετικός απόηχος του #MeToo Greece είναι η ευρεία επίγνωση του προβλήματος της βίας και κακοποίησης στον εργασιακό χώρο. Ας εκμεταλλευτούμε το μομέντουμ για να δημιουργήσουμε μια κουλτούρα σεβασμού και αποδοχής του ανθρώπου και της προσωπικότητάς του. https://t.co/U1sLivs4uK,1,1,1,1,1,,1
"Πλήρης διαφάνεια από την "" διαφανη"" κυβέρνηση της ΝΔ! Πείτε μας τώρα για το.... όλα στο φως. @ellinikilisi https://t.co/SlMlCXG6Lo",0,-1,-1,-1,-1,,-1
"- Επί επιτελικού κράτους, οι ληστές έχουν γίνει σαν τις αναλήψεις: Μόνο για το extrait της τράπεζας δεν περιμένει ο ληστής.",0,-1,-1,-1,-1,,-1
"Σήμερα το βράδυ θα είμαι καλεσμένος στις 23.00 μ.μ.  στην εκπομπή #ΕΞΕΛΙΞΕΙΣ στο #ΕΝΑ_Channel με τον #Γιάννη_Χατζηεμμανουήλ με θέμα : «Γερμανικές αποζημιώσεις προς την Ελλάδα μετά τον Β’ Παγκόσμιο πόλεμο» @ellinikilisi @velopky 
Δείτε την εκπομπή εδώ : https://t.co/A7UsW9Wby3 https://t.co/cDAxSPPhfi",1,-1,0,0,0,,0
"Δεν είναι απλά τεράστιος αθλητής ,είναι τεράστιος άνθρωπος και χριστιανός! Νόβακ Τζόκοβιτς: «Πρώτα είμαι Ορθόδοξος Χριστιανός και μετά αθλητής!» @ellinikilisi https://t.co/R5FQP3PkBJ",4,1,1,1,1,,1
"- Η ίση αντιμετώπιση όλων των πολιτών είναι ζήτημα αξιοπρέπειας, ανθρωπισμού και ισονομίας. Είναι ζήτημα δημοκρατίας και αλληλεγγύης.
Ερωτάται ο αρμόδιος Υπουργός
Γιατί δεν ορίζεται το Κ.Υ Ιστιαίας και ως εμβολιαστικό κέντρο για mRNA τεχνολογίας εμβόλια στην Β. Εύβοια;",2,-1,0,0,0,,0
"H @ellinikilisi έλεγε στην ΝΔ να κάνει test παντού και όλα τα κόμματα έλεγαν ότι λέμε ότι ναναι.
Τώρα τα κόμματα έρχονται στη γραμμή μας και αναπαράγουν αυτά που λέγαμε εμείς.Το θέμα δεν είναι ότι κλέβουν ιδεες,το θέμα είναι ότι είναι ανίκανοι να σκεφτούν και κλέβουν ιδέες. https://t.co/3ofvnH3h5b",0,-1,-1,-1,-1,,-1
🔴𝗟𝗜𝗩𝗘 τώρα στον ΣΚΑΪ εδώ: https://t.co/qenD2xPCzG,2,0,0,0,0,,0
"Κομματικό κράτος Μητσοτάκη. Αυταρχική, αλαζονική, καθεστωτική συμπεριφορά η κομματικοποίηση των ανεξάρτητων αρχών και η απαξίωση της δημόσιας διοίκησης
https://t.co/a05bp9ey6w",2,-1,-1,-1,-1,,-1
"Ζωντανά από τον εθνικό δρυμό της Πάρνηθας και έχοντας παρέα εθελοντές, παρουσιάσαμε στην Πρόεδρο της Ευρωπαϊκής Επιτροπής,@vonderleyen , το #Εθνικό_Σχέδιο_Αναδασώσεων που χρηματοδοτείται από το #Ταμείο_Ανάκαμψης με 200 εκατ. ευρώ και ξεκινά εντός του φθινοπώρου. https://t.co/1rN8XRYoED",2,1,0,0,0,,0
"#Χρυσοχοΐδη σταμάτα να στέλνεις αστυνομικούς. Ο κόσμος είτε το θέλετε είτε όχι δεν μένει άλλο φυλακισμένος στο σπίτι
Ανοίξτε την αγορά!
Ανοίξτε την εστίαση!
Ανοίξτε τις εκκλησιές!
Μη συμπεριφέρεστε άλλο σαν τον Κίμ Γιόνγκ. Η Ελλάδα δεν είναι Β. Κορέα.
@ellinikilisi Η ΜΟΝΗ ΛΥΣΗ https://t.co/QUET95ch5H",1,-1,-1,-1,-1,,-1
